Time_us	Amplitude_V
69950.00	1.9475
70000.00	2.2606
70050.00	2.5123
70100.00	2.7761
70150.00	3.1933
70200.00	3.3953
70250.00	3.6879
70300.00	3.8423
70350.00	4.1232
70400.00	4.2084
70450.00	4.6941
70500.00	4.3678
70550.00	4.7883
70600.00	4.8240
70650.00	4.5140
70700.00	4.7674
70750.00	4.4272
70800.00	4.1572
70850.00	3.7068
70900.00	3.2793
70950.00	2.8342
71000.00	2.4289
71050.00	2.0602
71100.00	1.4314
71150.00	0.8453
71200.00	0.6450
71250.00	0.3107
71300.00	0.0082
71350.00	0.0000
71400.00	0.0000
71450.00	0.0000
71500.00	0.0000
71550.00	0.0000
71600.00	0.0943
71650.00	0.3169
71700.00	0.5720
71750.00	0.5917
71800.00	1.1302
71850.00	1.7499
71900.00	1.8659
71950.00	2.3093
72000.00	2.4072
72050.00	3.0420
72100.00	3.1354
72150.00	3.4601
72200.00	3.9672
72250.00	4.1229
72300.00	4.1453
72350.00	4.3364
72400.00	4.5724
72450.00	4.8470
72500.00	4.9087
72550.00	4.9607
72600.00	5.0000
72650.00	4.9841
72700.00	5.0000
72750.00	4.7091
72800.00	4.6492
72850.00	4.1442
72900.00	3.8218
72950.00	3.1761
73000.00	2.6855
73050.00	2.3551
73100.00	1.9376
73150.00	1.3700
73200.00	0.8029
73250.00	0.4484
73300.00	0.1698
73350.00	0.0000
73400.00	0.0684
73450.00	0.1787
73500.00	0.1131
73550.00	0.0000
73600.00	0.4451
73650.00	0.7066
73700.00	1.2722
73750.00	1.1637
73800.00	1.6210
73850.00	2.2036
73900.00	2.3784
73950.00	2.7071
74000.00	2.9557
74050.00	3.2708
74100.00	3.6015
74150.00	3.6770
74200.00	4.1353
74250.00	4.1107
74300.00	4.5483
74350.00	4.7478
74400.00	4.8479
74450.00	5.0000
74500.00	5.0000
74550.00	5.0000
74600.00	5.0000
74650.00	5.0000
74700.00	5.0000
74750.00	4.8043
74800.00	4.7539
74850.00	4.1823
74900.00	3.8501
74950.00	3.3886
75000.00	3.1362
75050.00	2.5172
75100.00	1.9595
75150.00	1.5790
75200.00	0.8463
75250.00	0.7361
75300.00	0.6981
75350.00	0.2750
75400.00	0.1558
75450.00	0.1892
75500.00	0.2892
75550.00	0.0745
75600.00	0.3076
75650.00	0.7799
75700.00	0.9505
75750.00	1.4987
75800.00	1.6198
75850.00	1.7436
75900.00	2.1362
75950.00	2.2607
76000.00	2.8521
76050.00	3.1342
76100.00	3.3701
76150.00	3.8039
76200.00	4.0615
76250.00	4.1304
76300.00	4.1159
76350.00	4.6515
76400.00	4.8276
76450.00	4.9520
76500.00	5.0000
76550.00	4.9561
76600.00	5.0000
76650.00	4.9288
76700.00	5.0000
76750.00	4.5001
76800.00	4.3068
76850.00	4.2458
76900.00	3.6167
76950.00	3.2847
77000.00	2.7166
77050.00	2.1669
77100.00	1.8417
77150.00	1.1754
77200.00	0.5620
77250.00	0.3136
77300.00	0.1858
77350.00	0.0000
77400.00	0.0000
77450.00	0.0000
77500.00	0.0000
77550.00	0.0000
77600.00	0.0000
77650.00	0.2977
77700.00	0.5627
77750.00	1.0434
77800.00	1.3604
77850.00	1.5604
77900.00	1.8403
77950.00	2.2038
78000.00	2.3763
78050.00	2.6113
78100.00	2.8989
78150.00	3.1877
78200.00	3.3669
78250.00	3.7588
78300.00	4.0483
78350.00	3.9761
78400.00	4.3541
78450.00	4.4799
78500.00	4.6640
78550.00	4.6897
78600.00	4.5268
78650.00	4.4933
78700.00	4.5190
78750.00	4.4339
78800.00	3.7647
78850.00	3.7218
78900.00	3.4120
78950.00	2.7921
79000.00	2.3864
79050.00	1.7333
79100.00	1.3082
79150.00	0.6605
79200.00	0.1526
79250.00	0.1887
79300.00	0.0000
79350.00	0.0000
79400.00	0.0000
79450.00	0.0000
79500.00	0.0000
79550.00	0.0000
79600.00	0.0000
79650.00	0.1631
79700.00	0.4343
79750.00	0.7354
79800.00	1.2191
79850.00	1.2271
79900.00	1.6690
79950.00	2.1223
80000.00	2.4368
80050.00	2.4007
80100.00	2.8083
80150.00	3.2729
80200.00	3.4256
80250.00	3.6331
80300.00	3.8172
80350.00	4.0156
80400.00	4.2933
80450.00	4.3963
80500.00	4.5509
80550.00	4.6464
80600.00	4.5785
80650.00	4.6801
80700.00	4.8496
80750.00	4.0945
80800.00	4.0795
80850.00	3.6122
80900.00	3.3746
80950.00	2.8650
81000.00	2.4735
81050.00	2.0332
81100.00	1.4327
81150.00	1.0906
81200.00	0.2648
81250.00	0.3910
81300.00	0.0000
81350.00	0.0000
81400.00	0.0000
81450.00	0.0000
81500.00	0.0000
81550.00	0.0000
81600.00	0.0999
81650.00	0.4571
81700.00	0.4130
81750.00	1.0633
81800.00	1.2808
81850.00	1.5909
81900.00	1.7692
81950.00	2.3264
82000.00	2.2844
82050.00	2.9472
82100.00	2.9736
82150.00	3.4317
82200.00	3.6738
82250.00	4.0813
82300.00	4.1607
82350.00	4.3243
82400.00	4.5507
82450.00	4.9386
82500.00	4.9857
82550.00	4.9618
82600.00	5.0000
82650.00	4.8097
82700.00	4.9327
82750.00	4.4871
82800.00	4.5252
82850.00	4.1167
82900.00	3.9927
82950.00	3.1310
83000.00	2.7757
83050.00	2.5157
83100.00	1.9620
83150.00	1.2816
83200.00	0.9841
83250.00	0.6118
83300.00	0.3748
83350.00	0.0704
83400.00	0.0445
83450.00	0.0000
83500.00	0.1309
83550.00	0.3139
83600.00	0.4407
83650.00	0.5323
83700.00	1.1393
83750.00	1.3823
83800.00	1.5807
83850.00	1.9652
83900.00	2.1443
83950.00	2.5165
84000.00	2.8774
84050.00	3.3786
84100.00	3.4314
84150.00	3.8509
84200.00	3.9653
84250.00	4.3052
84300.00	4.4919
84350.00	4.8311
84400.00	4.8577
84450.00	4.8989
84500.00	5.0000
84550.00	5.0000
84600.00	5.0000
84650.00	5.0000
84700.00	5.0000
84750.00	5.0000
84800.00	4.4600
84850.00	4.3485
84900.00	3.7827
84950.00	3.4044
85000.00	2.9941
85050.00	2.1985
85100.00	2.0133
85150.00	1.7475
85200.00	1.0448
85250.00	0.7725
85300.00	0.5814
85350.00	0.2395
85400.00	0.0779
85450.00	0.0000
85500.00	0.2587
85550.00	0.3006
85600.00	0.3879
85650.00	0.7699
85700.00	0.9663
85750.00	1.2778
85800.00	1.7304
85850.00	1.8152
85900.00	2.4140
85950.00	2.4229
86000.00	2.8007
86050.00	3.3875
86100.00	3.5564
86150.00	3.6861
86200.00	3.8048
86250.00	4.0873
86300.00	4.3808
86350.00	4.5819
86400.00	4.7500
86450.00	4.9111
86500.00	5.0000
86550.00	4.9228
86600.00	5.0000
86650.00	5.0000
86700.00	4.7472
86750.00	4.6799
86800.00	4.3201
86850.00	4.0772
86900.00	3.6013
86950.00	3.3612
87000.00	2.7489
87050.00	2.0221
87100.00	1.7586
87150.00	1.1109
87200.00	0.7065
87250.00	0.4477
87300.00	0.0606
87350.00	0.0203
87400.00	0.0000
87450.00	0.0000
87500.00	0.0000
87550.00	0.0000
87600.00	0.2648
87650.00	0.4486
87700.00	0.8553
87750.00	1.2229
87800.00	1.1396
87850.00	1.5864
87900.00	1.7463
87950.00	2.0937
88000.00	2.3987
88050.00	2.6221
88100.00	2.8855
88150.00	3.2466
88200.00	3.3605
88250.00	3.8405
88300.00	3.8506
88350.00	4.5037
88400.00	4.2969
88450.00	4.5150
88500.00	4.4676
88550.00	4.8960
88600.00	4.8356
88650.00	4.6804
88700.00	4.3539
88750.00	4.3358
88800.00	3.8959
88850.00	3.8558
88900.00	3.3664
88950.00	2.8219
89000.00	2.0280
89050.00	1.6996
89100.00	1.4050
89150.00	1.0005
89200.00	0.5670
89250.00	0.0000
89300.00	0.0000
89350.00	0.0000
89400.00	0.0000
89450.00	0.0000
89500.00	0.0000
89550.00	0.0000
89600.00	0.0000
89650.00	0.0697
89700.00	0.3565
89750.00	0.6890
89800.00	0.9622
89850.00	1.3020
89900.00	1.6709
89950.00	2.0395
90000.00	2.2486
90050.00	2.5221
90100.00	2.8569
90150.00	2.8794
90200.00	3.4219
90250.00	3.6096
90300.00	3.8481
90350.00	4.1769
90400.00	4.0244
90450.00	4.1897
90500.00	4.5888
90550.00	4.6361
90600.00	4.6803
90650.00	4.5608
90700.00	4.5796
90750.00	4.4197
90800.00	4.0987
90850.00	3.6721
90900.00	3.0524
90950.00	2.9517
91000.00	2.5286
91050.00	1.9694
91100.00	1.3041
91150.00	1.0356
91200.00	0.6494
91250.00	0.3872
91300.00	0.0000
91350.00	0.0000
91400.00	0.0000
91450.00	0.0000
91500.00	0.0000
91550.00	0.0000
91600.00	0.1353
91650.00	0.3375
91700.00	0.6512
91750.00	0.9154
91800.00	1.4572
91850.00	1.5073
91900.00	1.8752
91950.00	2.2674
92000.00	2.6796
92050.00	2.6897
92100.00	2.9954
92150.00	3.1807
92200.00	3.6920
92250.00	3.8068
92300.00	4.1359
92350.00	4.4870
92400.00	4.5345
92450.00	4.8136
92500.00	4.8854
92550.00	5.0000
92600.00	5.0000
92650.00	4.9148
92700.00	4.8658
92750.00	4.8235
92800.00	4.4822
92850.00	3.9337
92900.00	3.7849
92950.00	3.1329
93000.00	2.9575
93050.00	2.4228
93100.00	1.8538
93150.00	1.3840
93200.00	0.9322
93250.00	0.6930
93300.00	0.2965
93350.00	0.1825
93400.00	0.1599
93450.00	0.0000
93500.00	0.0408
93550.00	0.1166
93600.00	0.3403
93650.00	0.5067
93700.00	1.1083
93750.00	1.5556
93800.00	1.8389
93850.00	1.8038
93900.00	2.4114
93950.00	2.8102
94000.00	2.8871
94050.00	3.2434
94100.00	3.2672
94150.00	3.8061
94200.00	3.9023
94250.00	4.2994
94300.00	4.3215
94350.00	4.7915
94400.00	5.0000
94450.00	4.9936
94500.00	5.0000
94550.00	5.0000
94600.00	5.0000
94650.00	5.0000
94700.00	4.9543
94750.00	4.9966
94800.00	4.6145
94850.00	4.1949
94900.00	3.8515
94950.00	3.5922
95000.00	3.0495
95050.00	2.4620
95100.00	2.0592
95150.00	1.3798
95200.00	1.1031
95250.00	0.7590
95300.00	0.4020
95350.00	0.3114
95400.00	0.0540
95450.00	0.1846
95500.00	0.2480
95550.00	0.0000
95600.00	0.6523
95650.00	0.3890
95700.00	0.9624
95750.00	1.4643
95800.00	1.6196
95850.00	1.7998
95900.00	2.1571
95950.00	2.7138
96000.00	2.6497
96050.00	3.2923
96100.00	3.4145
96150.00	3.5313
96200.00	3.8477
96250.00	4.0288
96300.00	4.4760
96350.00	4.6653
96400.00	4.5546
96450.00	4.8664
96500.00	4.9262
96550.00	5.0000
96600.00	4.9414
96650.00	5.0000
96700.00	4.9074
96750.00	4.5632
96800.00	4.3372
96850.00	3.9677
96900.00	3.4950
96950.00	3.1953
97000.00	2.5408
97050.00	1.9179
97100.00	1.6325
97150.00	0.9875
97200.00	0.6855
97250.00	0.3009
97300.00	0.0151
97350.00	0.1533
97400.00	0.0000
97450.00	0.0000
97500.00	0.0000
97550.00	0.0000
97600.00	0.1587
97650.00	0.2502
97700.00	0.7591
97750.00	0.8064
97800.00	1.2289
97850.00	1.5076
97900.00	1.9071
97950.00	2.1101
98000.00	2.4418
98050.00	2.7206
98100.00	2.9236
98150.00	3.3221
98200.00	3.5351
98250.00	3.7288
98300.00	3.9090
98350.00	4.2622
98400.00	4.3228
98450.00	4.4695
98500.00	4.6356
98550.00	4.8948
98600.00	4.5404
98650.00	4.7371
98700.00	4.2883
98750.00	4.3365
98800.00	4.2194
98850.00	3.7389
98900.00	3.2898
98950.00	2.7432
99000.00	2.3241
99050.00	1.7874
99100.00	1.2282
99150.00	0.8202
99200.00	0.4577
99250.00	0.0000
99300.00	0.0000
99350.00	0.0000
99400.00	0.0000
99450.00	0.0000
99500.00	0.0000
99550.00	0.0000
99600.00	0.0000
99650.00	0.1558
99700.00	0.4323
99750.00	0.6958
99800.00	0.9661
99850.00	1.6209
99900.00	1.6214
99950.00	1.9065
100000.00	2.3372
100050.00	2.6015
100100.00	2.6773
100150.00	3.2447
100200.00	3.3533
100250.00	3.4764
100300.00	3.9860
100350.00	4.1367
100400.00	4.1069
100450.00	4.6398
100500.00	4.6350
100550.00	4.6358
100600.00	4.8507
100650.00	4.6353
100700.00	4.4965
100750.00	4.2285
100800.00	4.1105
100850.00	3.7606
100900.00	3.3071
100950.00	2.7646
101000.00	2.3976
101050.00	1.8837
101100.00	1.2496
101150.00	0.7781
101200.00	0.6139
101250.00	0.0000
101300.00	0.0000
101350.00	0.0000
101400.00	0.0000
101450.00	0.0000
101500.00	0.0000
101550.00	0.0000
101600.00	0.0796
101650.00	0.4154
101700.00	0.5693
101750.00	1.0660
101800.00	1.1606
101850.00	1.6507
101900.00	2.0564
101950.00	2.3453
102000.00	2.8041
102050.00	2.7778
102100.00	2.9872
102150.00	3.3059
102200.00	3.7673
102250.00	4.0007
102300.00	4.1944
102350.00	4.2728
102400.00	4.7035
102450.00	4.6389
102500.00	5.0000
102550.00	5.0000
102600.00	5.0000
102650.00	5.0000
102700.00	4.8269
102750.00	4.4810
102800.00	4.3627
102850.00	3.9701
102900.00	3.5326
102950.00	3.4697
103000.00	2.8207
103050.00	2.3455
103100.00	1.7819
103150.00	1.3444
103200.00	1.0730
103250.00	0.6077
103300.00	0.4047
103350.00	0.1307
103400.00	0.0142
103450.00	0.0000
103500.00	0.0000
103550.00	0.2285
103600.00	0.4748
103650.00	0.5718
103700.00	1.0166
103750.00	1.3450
103800.00	1.4091
103850.00	1.8891
103900.00	2.3732
103950.00	2.6859
104000.00	2.8035
104050.00	3.2502
104100.00	3.6309
104150.00	3.8673
104200.00	4.0185
104250.00	4.2193
104300.00	4.4333
104350.00	4.7825
104400.00	4.9453
104450.00	5.0000
104500.00	5.0000
104550.00	5.0000
104600.00	5.0000
104650.00	5.0000
104700.00	5.0000
104750.00	4.8457
104800.00	4.4515
104850.00	4.5093
104900.00	3.9488
104950.00	3.2579
105000.00	2.8915
105050.00	2.5702
105100.00	1.9513
105150.00	1.4577
105200.00	1.2673
105250.00	0.6156
105300.00	0.3626
105350.00	0.2845
105400.00	0.1945
105450.00	0.1830
105500.00	0.2911
105550.00	0.3380
105600.00	0.5682
105650.00	0.7236
105700.00	1.0438
105750.00	1.3541
105800.00	1.6834
105850.00	2.0685
105900.00	2.3550
105950.00	2.5959
106000.00	2.7831
106050.00	3.1649
106100.00	3.4177
106150.00	3.6976
106200.00	4.1825
106250.00	4.0880
106300.00	4.4227
106350.00	4.7056
106400.00	4.7727
106450.00	5.0000
106500.00	4.9844
106550.00	5.0000
106600.00	5.0000
106650.00	5.0000
106700.00	4.9412
106750.00	4.8042
106800.00	4.4567
106850.00	4.2149
106900.00	3.6366
106950.00	3.1441
107000.00	3.0126
107050.00	2.2268
107100.00	1.5917
107150.00	1.1205
107200.00	0.6626
107250.00	0.5224
107300.00	0.0759
107350.00	0.0000
107400.00	0.0000
107450.00	0.0000
107500.00	0.0000
107550.00	0.0000
107600.00	0.1598
107650.00	0.4452
107700.00	0.6900
107750.00	0.8536
107800.00	1.3446
107850.00	1.4887
107900.00	1.8248
107950.00	2.0737
108000.00	2.6304
108050.00	2.8249
108100.00	3.0843
108150.00	3.4136
108200.00	3.8441
108250.00	3.5343
108300.00	3.8721
108350.00	4.0926
108400.00	4.2490
108450.00	4.3770
108500.00	4.5870
108550.00	4.5452
108600.00	4.7415
108650.00	4.6510
108700.00	4.5732
108750.00	4.3714
108800.00	4.1028
108850.00	3.6355
108900.00	3.5238
108950.00	2.8386
109000.00	2.0968
109050.00	1.6974
109100.00	1.1137
109150.00	0.8571
109200.00	0.4193
109250.00	0.0194
109300.00	0.0342
109350.00	0.0000
109400.00	0.0000
109450.00	0.0000
109500.00	0.0000
109550.00	0.0000
109600.00	0.0000
109650.00	0.0000
109700.00	0.3742
109750.00	0.7084
109800.00	1.0040
109850.00	1.2576
109900.00	1.6109
109950.00	1.9652
110000.00	2.2960
110050.00	2.6439
110100.00	2.9755
110150.00	3.0746
110200.00	3.3099
110250.00	3.6622
110300.00	3.9166
110350.00	4.0095
110400.00	4.3535
110450.00	4.5441
110500.00	4.7110
110550.00	4.8504
110600.00	4.5559
110650.00	4.6179
110700.00	4.5012
110750.00	4.2960
110800.00	3.9627
110850.00	3.5252
110900.00	3.3164
110950.00	2.7672
111000.00	2.3923
111050.00	1.7968
111100.00	1.2777
111150.00	0.9828
111200.00	0.5642
111250.00	0.2697
111300.00	0.1920
111350.00	0.0000
111400.00	0.0000
111450.00	0.0000
111500.00	0.0000
111550.00	0.0452
111600.00	0.0000
111650.00	0.2017
111700.00	0.6202
111750.00	0.9356
111800.00	1.1715
111850.00	1.5788
111900.00	2.0932
111950.00	2.1694
112000.00	2.4069
112050.00	2.9825
112100.00	3.2117
112150.00	3.3508
112200.00	3.4982
112250.00	3.8516
112300.00	4.1755
112350.00	4.5475
112400.00	4.4871
112450.00	4.7757
112500.00	5.0000
112550.00	4.7224
112600.00	5.0000
112650.00	4.8559
112700.00	4.9259
112750.00	4.7278
112800.00	4.5652
112850.00	4.1674
112900.00	3.4210
112950.00	3.1688
113000.00	2.8046
113050.00	2.2766
113100.00	1.8763
113150.00	1.4599
113200.00	1.0303
113250.00	0.5859
113300.00	0.1195
113350.00	0.0995
113400.00	0.1052
113450.00	0.0000
113500.00	0.1905
113550.00	0.3689
113600.00	0.4832
113650.00	0.3585
113700.00	0.8673
113750.00	1.5649
113800.00	1.6023
113850.00	1.7608
113900.00	2.4726
113950.00	2.6411
114000.00	3.0745
114050.00	3.2645
114100.00	3.5632
114150.00	3.8177
114200.00	4.1136
114250.00	4.5487
114300.00	4.6254
114350.00	4.5367
114400.00	4.9755
114450.00	5.0000
114500.00	5.0000
114550.00	5.0000
114600.00	5.0000
114650.00	5.0000
114700.00	5.0000
114750.00	4.8523
114800.00	4.6076
114850.00	4.2873
114900.00	3.8592
114950.00	3.3568
115000.00	2.6457
115050.00	2.4254
115100.00	2.0292
115150.00	1.4600
115200.00	1.3314
115250.00	0.7429
115300.00	0.6133
115350.00	0.2905
115400.00	0.2468
115450.00	0.1570
115500.00	0.3460
115550.00	0.3209
115600.00	0.5690
115650.00	0.7986
115700.00	1.0017
115750.00	1.3898
115800.00	1.9258
115850.00	1.9433
115900.00	2.3387
115950.00	2.7415
116000.00	3.0171
116050.00	3.1582
116100.00	3.1351
116150.00	3.7364
116200.00	3.6514
116250.00	4.3272
116300.00	4.3924
116350.00	4.6973
116400.00	4.6527
116450.00	4.7285
116500.00	5.0000
116550.00	5.0000
116600.00	5.0000
116650.00	5.0000
116700.00	5.0000
116750.00	4.8028
116800.00	4.5444
116850.00	4.1651
116900.00	3.8255
116950.00	3.1611
117000.00	2.4416
117050.00	2.1569
117100.00	1.7754
117150.00	1.0875
117200.00	0.7546
117250.00	0.3270
117300.00	0.2999
117350.00	0.0031
117400.00	0.0000
117450.00	0.0000
117500.00	0.0000
117550.00	0.0000
117600.00	0.0000
117650.00	0.1107
117700.00	0.6681
117750.00	0.9896
117800.00	1.4084
117850.00	1.7665
117900.00	2.0758
117950.00	2.0672
118000.00	2.4320
118050.00	2.8066
118100.00	3.3155
118150.00	3.4415
118200.00	3.6409
118250.00	3.6929
118300.00	3.8547
118350.00	4.2613
118400.00	4.2190
118450.00	4.4777
118500.00	4.6092
118550.00	4.8824
118600.00	4.6587
118650.00	4.3520
118700.00	4.5760
118750.00	4.2266
118800.00	4.0355
118850.00	3.6699
118900.00	3.2364
118950.00	2.9053
119000.00	2.1364
119050.00	1.7556
119100.00	1.4046
119150.00	0.7813
119200.00	0.2409
119250.00	0.1558
119300.00	0.0000
119350.00	0.0000
119400.00	0.0000
119450.00	0.0000
119500.00	0.0000
119550.00	0.0000
119600.00	0.0000
119650.00	0.0000
119700.00	0.3428
119750.00	0.6848
119800.00	0.9525
119850.00	1.4258
119900.00	1.6221
119950.00	2.1040
120000.00	2.3188
120050.00	2.4876
120100.00	2.7419
120150.00	2.9123
120200.00	3.3995
120250.00	3.5671
120300.00	3.5587
120350.00	3.9974
120400.00	4.1506
120450.00	4.6156
120500.00	4.3516
120550.00	4.4640
120600.00	4.7931
120650.00	4.7790
120700.00	4.4105
120750.00	4.2319
120800.00	4.1146
120850.00	3.4242
120900.00	3.0820
120950.00	2.8257
121000.00	2.5680
121050.00	1.8398
121100.00	1.4217
121150.00	1.0908
121200.00	0.7989
121250.00	0.1309
121300.00	0.0000
121350.00	0.0000
121400.00	0.0000
121450.00	0.0000
121500.00	0.0000
121550.00	0.0000
121600.00	0.0368
121650.00	0.2120
121700.00	0.5069
121750.00	0.9796
121800.00	1.3993
121850.00	1.5998
121900.00	1.9541
121950.00	2.3346
122000.00	2.4575
122050.00	2.9581
122100.00	3.2510
122150.00	3.7377
122200.00	3.6429
122250.00	3.8860
122300.00	4.2744
122350.00	4.5059
122400.00	4.5473
122450.00	4.7374
122500.00	4.9863
122550.00	4.9088
122600.00	4.9871
122650.00	5.0000
122700.00	5.0000
122750.00	4.6257
122800.00	4.2139
122850.00	3.8713
122900.00	3.5551
122950.00	3.1054
123000.00	2.7694
123050.00	2.1573
123100.00	1.7347
123150.00	1.2723
123200.00	0.9044
123250.00	0.7703
123300.00	0.4204
123350.00	0.1561
123400.00	0.0000
123450.00	0.0000
123500.00	0.1541
123550.00	0.3300
123600.00	0.3591
123650.00	0.7305
123700.00	0.7769
123750.00	1.3639
123800.00	1.7593
123850.00	1.9653
123900.00	2.5424
123950.00	2.5338
124000.00	2.9680
124050.00	3.2269
124100.00	3.4962
124150.00	3.7604
124200.00	4.0427
124250.00	4.3772
124300.00	4.6742
124350.00	4.7261
124400.00	5.0000
124450.00	5.0000
124500.00	5.0000
124550.00	5.0000
124600.00	5.0000
124650.00	5.0000
124700.00	5.0000
124750.00	4.6792
124800.00	4.6027
124850.00	4.4719
124900.00	3.9844
124950.00	3.4935
125000.00	3.0982
125050.00	2.5357
125100.00	2.1310
125150.00	1.6295
125200.00	1.2818
125250.00	0.7844
125300.00	0.5670
125350.00	0.2223
125400.00	0.0755
125450.00	0.3283
125500.00	0.2077
125550.00	0.4107
125600.00	0.5243
125650.00	0.6843
125700.00	1.0376
125750.00	1.5136
125800.00	1.7243
125850.00	1.7704
125900.00	2.2625
125950.00	2.8045
126000.00	2.8546
126050.00	2.9407
126100.00	3.6482
126150.00	3.7563
126200.00	3.9093
126250.00	4.1063
126300.00	4.5019
126350.00	4.5123
126400.00	4.8987
126450.00	4.9799
126500.00	5.0000
126550.00	5.0000
126600.00	5.0000
126650.00	5.0000
126700.00	4.8075
126750.00	4.5080
126800.00	4.4922
126850.00	4.1396
126900.00	3.7056
126950.00	3.2328
127000.00	2.6497
127050.00	2.2740
127100.00	1.6726
127150.00	1.1454
127200.00	0.7383
127250.00	0.6525
127300.00	0.0000
127350.00	0.0000
127400.00	0.0000
127450.00	0.0000
127500.00	0.0000
127550.00	0.0000
127600.00	0.1796
127650.00	0.3275
127700.00	0.3982
127750.00	1.0515
127800.00	1.4355
127850.00	1.7567
127900.00	1.9305
127950.00	2.1925
128000.00	2.6337
128050.00	2.9508
128100.00	3.1477
128150.00	3.1509
128200.00	3.5307
128250.00	3.7921
128300.00	3.7435
128350.00	4.2229
128400.00	4.6238
128450.00	4.5831
128500.00	4.7998
128550.00	4.7132
128600.00	4.6925
128650.00	4.6905
128700.00	4.4176
128750.00	4.1948
128800.00	4.1824
128850.00	3.8450
128900.00	3.1504
128950.00	2.9266
129000.00	2.3099
129050.00	1.8584
129100.00	1.3777
129150.00	0.9743
129200.00	0.4438
129250.00	0.2448
129300.00	0.0000
129350.00	0.0000
129400.00	0.0000
129450.00	0.0000
129500.00	0.0000
129550.00	0.0000
129600.00	0.0000
129650.00	0.0101
129700.00	0.5444
129750.00	0.7412
129800.00	0.8001
129850.00	1.4798
129900.00	1.6104
129950.00	2.1557
130000.00	2.2746
130050.00	2.5959
130100.00	2.9873
130150.00	3.0023
130200.00	3.2455
130250.00	3.5861
130300.00	3.9426
130350.00	3.9019
130400.00	4.0585
130450.00	4.5254
130500.00	4.4836
130550.00	4.5899
130600.00	4.4371
130650.00	4.5348
130700.00	4.4990
130750.00	4.4194
130800.00	3.9481
130850.00	3.9023
130900.00	3.2232
130950.00	2.7774
131000.00	2.5665
131050.00	1.9175
131100.00	1.3434
131150.00	0.9361
131200.00	0.7085
131250.00	0.3761
131300.00	0.0000
131350.00	0.0000
131400.00	0.0000
131450.00	0.0000
131500.00	0.0000
131550.00	0.0000
131600.00	0.2027
131650.00	0.4719
131700.00	0.5853
131750.00	0.9207
131800.00	1.3595
131850.00	1.5451
131900.00	2.0163
131950.00	2.2555
132000.00	2.4578
132050.00	2.7546
132100.00	3.3263
132150.00	3.4065
132200.00	3.8849
132250.00	3.8793
132300.00	4.2170
132350.00	4.6947
132400.00	4.4846
132450.00	4.5581
132500.00	5.0000
132550.00	4.9089
132600.00	5.0000
132650.00	4.9275
132700.00	4.9183
132750.00	4.5842
132800.00	4.4134
132850.00	4.1553
132900.00	3.5853
132950.00	3.1790
133000.00	2.7463
133050.00	2.1285
133100.00	1.7683
133150.00	1.3794
133200.00	0.9093
133250.00	0.5790
133300.00	0.3386
133350.00	0.0755
133400.00	0.1382
133450.00	0.2160
133500.00	0.0590
133550.00	0.3181
133600.00	0.4393
133650.00	0.7700
133700.00	1.2086
133750.00	1.3996
133800.00	1.4551
133850.00	2.0534
133900.00	2.4723
133950.00	2.6129
134000.00	3.0614
134050.00	3.1484
134100.00	3.3299
134150.00	3.7910
134200.00	3.8191
134250.00	4.2466
134300.00	4.6633
134350.00	4.4972
134400.00	4.7683
134450.00	4.9637
134500.00	5.0000
134550.00	5.0000
134600.00	5.0000
134650.00	5.0000
134700.00	5.0000
134750.00	4.9597
134800.00	4.7157
134850.00	4.2206
134900.00	4.0209
134950.00	3.3302
135000.00	3.0774
135050.00	2.6199
135100.00	2.0102
135150.00	1.4980
135200.00	1.1472
135250.00	0.3979
135300.00	0.4947
135350.00	0.2455
135400.00	0.1416
135450.00	0.2082
135500.00	0.1728
135550.00	0.1773
135600.00	0.4925
135650.00	0.7628
135700.00	1.0501
135750.00	1.3607
135800.00	1.7824
135850.00	1.8454
135900.00	2.3094
135950.00	2.7454
136000.00	2.6721
136050.00	3.1783
136100.00	3.3508
136150.00	3.6299
136200.00	3.8091
136250.00	4.1305
136300.00	4.5930
136350.00	4.4256
136400.00	4.6206
136450.00	4.7586
136500.00	5.0000
136550.00	5.0000
136600.00	5.0000
136650.00	4.9956
136700.00	4.7980
136750.00	4.6744
136800.00	4.7134
136850.00	4.2309
136900.00	3.5456
136950.00	3.2616
137000.00	2.5884
137050.00	1.9663
137100.00	1.8004
137150.00	1.3431
137200.00	0.9013
137250.00	0.3536
137300.00	0.0996
137350.00	0.0032
137400.00	0.0000
137450.00	0.0000
137500.00	0.0000
137550.00	0.0000
137600.00	0.2624
137650.00	0.2294
137700.00	0.7268
137750.00	0.9906
137800.00	1.3533
137850.00	1.6826
137900.00	1.8041
137950.00	1.9929
138000.00	2.4103
138050.00	2.8556
138100.00	2.9467
138150.00	3.1806
138200.00	3.2880
138250.00	3.9497
138300.00	4.0598
138350.00	4.2590
138400.00	4.4672
138450.00	4.5755
138500.00	4.5937
138550.00	4.6716
138600.00	4.6500
